,Id_recorrido,nombre_estacion_origen,hora_origen
4746,17456601BAEcobici,033 - Facultad de Medicina,17
4747,17661975BAEcobici,303 - Huaura,7
4748,17493667BAEcobici,345 - Plaza Mafalda,17
4749,17537254BAEcobici,144 - PUEYRREDÓN,15
4750,17457202BAEcobici,254 - Plaza Rafael Hernandez,17
4751,17653344BAEcobici,148 -La Paternal,15
4752,17666546BAEcobici,393 - Barrio 31,14
4753,17400517BAEcobici,066 - Billinghurst,22
4754,17535959BAEcobici,388 - Plaza Jose C Paz,12
4755,17512687BAEcobici,114 - DELLA PAOLERA,13
4756,17651521BAEcobici,200 - AUSTRIA Y FRENCH,12
4757,17644251BAEcobici,183 - VIRREY CEVALLOS,19
4758,17538520BAEcobici,100 - Plaza Gurruchaga,16
4759,17603734BAEcobici,391 - Plaza República de Ecuador,21
4760,17499811BAEcobici,208 - NICASIO OROÑO,12
4761,17534382BAEcobici,046 - Chile,9
4762,17517980BAEcobici,288 - SECRETARÍA DE DEPORTES,20
4763,17404362BAEcobici,149 - LIMA,9
4764,17618812BAEcobici,269 - Plaza De La Misericordia,11
4765,17451100BAEcobici,099 - Malabia,8
4766,17546196BAEcobici,278 - Donato Alvarez,8
4767,17429159BAEcobici,071 - CERRITO,15
4768,17554449BAEcobici,222 - SIMON BOLIVAR,20
4769,17517841BAEcobici,054 - Acuña de Figueroa,20
4770,17449145BAEcobici,100 - Plaza Gurruchaga,1
4771,17435895BAEcobici,059 - Coronel Diaz,1
4772,17497432BAEcobici,120 - HOSPITAL RAMOS MEJIA,8
4773,17653777BAEcobici,316 - Buenos Aires,15
4774,17528900BAEcobici,070 - ARAOZ,19
4775,17543819BAEcobici,063 - Reconquista,23
4776,17561862BAEcobici,273 - Plazoleta Colombia,1
4777,17497869BAEcobici,066 - Billinghurst,8
4778,17454234BAEcobici,056 - Plaza Palermo Viejo,13
4779,17591818BAEcobici,089 - Cabello,1
4780,17499441BAEcobici,063 - Reconquista,11
4781,17543756BAEcobici,156 - Plaza Alemania,23
4782,17684798BAEcobici,333 - PARQUE DE LA ESTACIÓN,22
4783,17640873BAEcobici,028 - Plaza de la Bandera,16
4784,17552657BAEcobici,045 - Uruguay,18
4785,17544036BAEcobici,243 - PLAZOLETA CELEDONIO FLORES,0
4786,17518063BAEcobici,082 - HOSPITAL ITALIANO,20
4787,17602211BAEcobici,164 - FACULTAD DE INGENIERIA,19
4788,17586461BAEcobici,171 - Pasteur,17
4789,17569997BAEcobici,194 - PERÓN Y ACUÑA DE FIGUEROA,12
4790,17469237BAEcobici,274 - Gavilán,16
4791,17532545BAEcobici,370 - Beauchef,7
4792,17610128BAEcobici,336 - La Pampa,13
4793,17540108BAEcobici,391 - Plaza República de Ecuador,18
4794,17516778BAEcobici,080 - VALLE,18
4795,17471493BAEcobici,063 - Reconquista,18
4796,17377521BAEcobici,255 - BARRANCAS DE BELGRANO,7
4797,17689774BAEcobici,140 - Las Casas,12
4798,17419588BAEcobici,079 - AZUCENA VILLAFLOR,12
4799,17603418BAEcobici,150 - RODRIGO BUENO,21
4800,17626721BAEcobici,350 - Plaza Irlanda,19
4801,17385991BAEcobici,130 - RETIRO II,19
4802,17551919BAEcobici,221 - CULPINA,17
4803,17584163BAEcobici,036 - MAIPÚ,14
4804,17685161BAEcobici,005 - Plaza Italia,23
4805,17635589BAEcobici,128 - PARQUE DEL BAJO,9
4806,17551331BAEcobici,032 - Catedral,16
4807,17481232BAEcobici,242 - Plazoleta Rafael del Riego,16
4808,17638956BAEcobici,079 - AZUCENA VILLAFLOR,14
4809,17410496BAEcobici,159 - Fitz Roy & Gorriti,19
4810,17593195BAEcobici,043 - PLAZA ALBERDI,8
4811,17626495BAEcobici,193 - ARENALES Y AGUERO,19
4812,17599055BAEcobici,130 - RETIRO II,16
4813,17381764BAEcobici,001 - FACULTAD DE DERECHO,13
4814,17459046BAEcobici,083 - Paraná,19
4815,17550613BAEcobici,248 - Husares,15
4816,17442183BAEcobici,038 - Plaza Libertad,15
4817,17632155BAEcobici,219 - Parque Chacabuco II,20
4818,17605578BAEcobici,083 - Paraná,6
4819,17602637BAEcobici,130 - RETIRO II,20
4820,17442877BAEcobici,083 - Paraná,16
4821,17500682BAEcobici,032 - Catedral,14
4822,17455430BAEcobici,065 - Julián Álvarez,15
4823,17537868BAEcobici,352 - San Jose de Flores,16
4824,17601421BAEcobici,156 - Plaza Alemania,18
4825,17543089BAEcobici,345 - Plaza Mafalda,22
4826,17458321BAEcobici,140 - Las Casas,18
4827,17418192BAEcobici,131- HOSPITAL DE CLÍNICAS,5
4828,17515146BAEcobici,152 - JULIETA LANTERI,17
4829,17653628BAEcobici,001 - FACULTAD DE DERECHO,15
4830,17673876BAEcobici,231 - Margariños Cervantes,7
4831,17447536BAEcobici,215 - HOSPITAL ALVAREZ,21
4832,17697068BAEcobici,160 - Godoy Cruz y Libertador,21
4833,17626578BAEcobici,147 - Constitución,19
4834,17535365BAEcobici,110 - PLAZA CD DE BANFF,11
4835,17474039BAEcobici,128 - PARQUE DEL BAJO,22
4836,17420576BAEcobici,162 - LARREA Y BARTOLOMÉ MITRE,16
4837,17663381BAEcobici,272 - Plaza Bruno Giordano,9
4838,17388212BAEcobici,082 - HOSPITAL ITALIANO,21
4839,17538073BAEcobici,168 - Estados Unidos,16
4840,17507304BAEcobici,063 - Reconquista,23
4841,17506112BAEcobici,256 - PLAZA NORUEGA,20
4842,17648712BAEcobici,117 - HUMBERTO 1°,8
4843,17436755BAEcobici,131- HOSPITAL DE CLÍNICAS,6
4844,17651869BAEcobici,188 - Aranguren,13
4845,17584743BAEcobici,112 - 9 de Julio,15
4846,17452106BAEcobici,245 - COSTANERA NORTE,9
4847,17520327BAEcobici,182 - RAVIGNANI Y GUATEMALA,1
4848,17465301BAEcobici,193 - ARENALES Y AGUERO,10
4849,17398459BAEcobici,041 - PARQUE PATRICIOS II,19
4850,17518347BAEcobici,029 - Parque Centenario,20
4851,17642491BAEcobici,144 - PUEYRREDÓN,18
4852,17582971BAEcobici,054 - Acuña de Figueroa,12
4853,17652783BAEcobici,268 - Plaza Aristóbulo Del Valle,14
4854,17541632BAEcobici,395 - Agronomia II,20
4855,17405836BAEcobici,038 - Plaza Libertad,12
4856,17548060BAEcobici,099 - Malabia,10
4857,17427832BAEcobici,116 - HOSPITAL ALEMÁN,13
4858,17441613BAEcobici,056 - Plaza Palermo Viejo,14
4859,17494397BAEcobici,174 - MINISTERIO DE EDUCACION,19
4860,17689675BAEcobici,026 - JUANA MANSO I,12
4861,17656802BAEcobici,065 - Julián Álvarez,18
4862,17516557BAEcobici,255 - BARRANCAS DE BELGRANO,18
4863,17534578BAEcobici,111 - MACACHA GUEMES,10
4864,17415876BAEcobici,218 - Campana,17
4865,17565446BAEcobici,381 - Matienzo Y Arce,18
4866,17524494BAEcobici,022 - Arenales,12
4867,17529774BAEcobici,152 - JULIETA LANTERI,20
4868,17458535BAEcobici,030 - Peña,19
4869,17424156BAEcobici,023 - Suipacha,7
4870,17529360BAEcobici,301 - Arregui Y Terrada,19
4871,17587651BAEcobici,009 - Parque Las Heras,18
4872,17384823BAEcobici,116 - HOSPITAL ALEMÁN,18
4873,17599195BAEcobici,005 - Plaza Italia,16
4874,17520105BAEcobici,181 - BILLINGHURST Y MANSILLA,0
4875,17444719BAEcobici,138 - Hospital Britanico,18
4876,17685553BAEcobici,172 - BRASIL,0
4877,17538454BAEcobici,027 - Montevideo,16
4878,17399052BAEcobici,144 - PUEYRREDÓN,20
4879,17407861BAEcobici,117 - HUMBERTO 1°,16
4880,17680533BAEcobici,026 - JUANA MANSO I,17
4881,17389932BAEcobici,117 - HUMBERTO 1°,5
4882,17410282BAEcobici,112 - 9 de Julio,19
4883,17394455BAEcobici,097 - Avelino Diaz,14
4884,17378581BAEcobici,264 - Plaza Marcos Sastre,8
4885,17403408BAEcobici,027 - Montevideo,8
4886,17587098BAEcobici,277 - Coghlan,17
4887,17461309BAEcobici,230 - PASEO DE LA COSTANERA II,23
4888,17419677BAEcobici,362 - PARQUE DE LA MEMORIA,13
4889,17556359BAEcobici,100 - Plaza Gurruchaga,1
4890,17401949BAEcobici,207 - PLAZA ARENALES,5
4891,17655306BAEcobici,100 - Plaza Gurruchaga,17
4892,17521110BAEcobici,268 - Plaza Aristóbulo Del Valle,7
4893,17449136BAEcobici,093 - CARLOS CALVO,1
4894,17609013BAEcobici,039 - Plaza Don Bosco,12
4895,17534772BAEcobici,106 - MOSCONI Y CONSTITUYENTES,10
4896,17671273BAEcobici,352 - San Jose de Flores,20
4897,17397417BAEcobici,182 - RAVIGNANI Y GUATEMALA,18
4898,17558696BAEcobici,219 - Parque Chacabuco II,14
4899,17546263BAEcobici,080 - VALLE,8
4900,17380663BAEcobici,103 - MALBA,11
4901,17575980BAEcobici,164 - FACULTAD DE INGENIERIA,19
4902,17568684BAEcobici,012 - Plaza Vicente Lopez,9
4903,17514157BAEcobici,128 - PARQUE DEL BAJO,15
4904,17528814BAEcobici,360 - Plaza Ramon Falcon,19
4905,17532208BAEcobici,255 - BARRANCAS DE BELGRANO,5
4906,17502976BAEcobici,069 - Ecuador,17
4907,17612908BAEcobici,225 - HOSPITAL TORNU,17
4908,17477429BAEcobici,121 - YATAY,9
4909,17463227BAEcobici,013 - ONCE,7
4910,17499787BAEcobici,248 - Husares,12
4911,17556935BAEcobici,199 - ESTADOS UNIDOS Y BOEDO,6
4912,17473817BAEcobici,167 - Hipólito Yrigoyen,22
4913,17512981BAEcobici,164 - FACULTAD DE INGENIERIA,13
4914,17542485BAEcobici,182 - RAVIGNANI Y GUATEMALA,21
4915,17427179BAEcobici,061 - Ministerio de Economia,12
4916,17627409BAEcobici,056 - Plaza Palermo Viejo,22
4917,17678068BAEcobici,187 - Jose Maria Moreno,13
4918,17584756BAEcobici,037- Claudia Pía Braudracco,15
4919,17485318BAEcobici,017 - Plaza Almagro,21
4920,17673708BAEcobici,099 - Malabia,7
4921,17677832BAEcobici,111 - MACACHA GUEMES,13
4922,17535104BAEcobici,128 - PARQUE DEL BAJO,11
4923,17637690BAEcobici,159 - Fitz Roy & Gorriti,12
4924,17395613BAEcobici,334 - CENTRO DE EXPOSICIONES,16
4925,17611733BAEcobici,159 - Fitz Roy & Gorriti,15
4926,17603894BAEcobici,160 - Godoy Cruz y Libertador,22
4927,17523385BAEcobici,045 - Uruguay,10
4928,17632307BAEcobici,258 - Plaza J.J. Paso,21
4929,17653564BAEcobici,227 -Club Ciudad de Buenos Aires,15
4930,17559925BAEcobici,151 - AIME PAINÉ,18
4931,17581661BAEcobici,152 - JULIETA LANTERI,10
4932,17594375BAEcobici,304 - Navarro,9
4933,17601663BAEcobici,147 - Constitución,18
4934,17408260BAEcobici,003 - ADUANA,16
4935,17490517BAEcobici,025 - Plaza Guemes,22
4936,17503144BAEcobici,263 - Plaza Echeverria,17
4937,17539576BAEcobici,014 - Pacifico,17
4938,17394706BAEcobici,249 - Balbín,14
4939,17682919BAEcobici,362 - PARQUE DE LA MEMORIA,19
4940,17517523BAEcobici,146 - Hospital Francés,19
4941,17516683BAEcobici,039 - Plaza Don Bosco,18
4942,17402476BAEcobici,206 - Galicia,7
4943,17449708BAEcobici,093 - CARLOS CALVO,5
4944,17555844BAEcobici,009 - Parque Las Heras,23
4945,17420957BAEcobici,014 - Pacifico,17
4946,17537402BAEcobici,099 - Malabia,15
4947,17517101BAEcobici,014 - Pacifico,19
4948,17459059BAEcobici,229 - RIGLOS,19
4949,17459389BAEcobici,250 - Fleni,20
4950,17549765BAEcobici,145 - RAVIGNANI,13
4951,17649503BAEcobici,074 - INSTITUTO LELOIR,9
4952,17393872BAEcobici,061 - Ministerio de Economia,12
4953,17556440BAEcobici,137 - AZOPARDO Y CHILE,1
4954,17634580BAEcobici,054 - Acuña de Figueroa,7
4955,17553232BAEcobici,085 - AGUERO,18
4956,17640454BAEcobici,205 - SAN MARTIN,16
4957,17422424BAEcobici,031 - Padilla,21
4958,17403724BAEcobici,128 - PARQUE DEL BAJO,8
4959,17412447BAEcobici,028 - Plaza de la Bandera,23
4960,17631741BAEcobici,014 - Pacifico,19
4961,17605842BAEcobici,071 - CERRITO,7
4962,17697761BAEcobici,313 - De Los Incas,23
4963,17441301BAEcobici,009 - Parque Las Heras,13
4964,17599280BAEcobici,147 - Constitución,16
4965,17472736BAEcobici,276 - PRIMERA JUNTA,20
4966,17554784BAEcobici,266 - PLAZA SABATTINI,20
4967,17565103BAEcobici,335 - General Urquiza,18
4968,17530896BAEcobici,091 - Pasco,22
4969,17649139BAEcobici,249 - Balbín,8
4970,17510781BAEcobici,103 - MALBA,9
4971,17604003BAEcobici,124 - UGARTECHE,22
4972,17441889BAEcobici,265 - Plaza Exodo Jujeño,14
4973,17640076BAEcobici,333 - PARQUE DE LA ESTACIÓN,16
4974,17546707BAEcobici,061 - Ministerio de Economia,8
4975,17695796BAEcobici,125 - F.J.Santamaria de Oro,19
4976,17471358BAEcobici,199 - ESTADOS UNIDOS Y BOEDO,18
4977,17625403BAEcobici,008 - Congreso,16
4978,17617840BAEcobici,159 - Fitz Roy & Gorriti,3
4979,17420775BAEcobici,189 - POSADAS,17
4980,17640550BAEcobici,038 - Plaza Libertad,16
4981,17602978BAEcobici,105 - PARQUE SAAVEDRA,20
4982,17443471BAEcobici,076 - Ayacucho,16
4983,17444903BAEcobici,231 - Margariños Cervantes,18
4984,17451243BAEcobici,237 - Madero Office,8
4985,17565024BAEcobici,362 - PARQUE DE LA MEMORIA,18
4986,17665860BAEcobici,275 - PLAZA 24 DE SEPTIEMBRE,13
4987,17664399BAEcobici,272 - Plaza Bruno Giordano,10
4988,17660300BAEcobici,076 - Ayacucho,0
4989,17642550BAEcobici,249 - Balbín,18
4990,17590479BAEcobici,017 - Plaza Almagro,21
4991,17658582BAEcobici,036 - MAIPÚ,20
4992,17582059BAEcobici,333 - PARQUE DE LA ESTACIÓN,10
4993,17666323BAEcobici,373 - Jorgelina De Simone,13
4994,17461000BAEcobici,089 - Cabello,22
4995,17383227BAEcobici,036 - MAIPÚ,16
4996,17493662BAEcobici,144 - PUEYRREDÓN,17
4997,17460095BAEcobici,279 - PLAZA MONTE CASTRO,21
4998,17521093BAEcobici,147 - Constitución,7
4999,17471478BAEcobici,074 - INSTITUTO LELOIR,18
5000,17622403BAEcobici,156 - Plaza Alemania,21
5001,17688239BAEcobici,118 - MEXICO,9
5002,17396091BAEcobici,017 - Plaza Almagro,16
5003,17553262BAEcobici,084 - TEATRO PICADERO,18
5004,17563036BAEcobici,029 - Parque Centenario,10
5005,17452043BAEcobici,054 - Acuña de Figueroa,9
5006,17547635BAEcobici,051 - TUCUMAN,10
5007,17553617BAEcobici,130 - RETIRO II,19
5008,17643083BAEcobici,006 - Parque Lezama,18
5009,17499592BAEcobici,074 - INSTITUTO LELOIR,12
5010,17474464BAEcobici,116 - HOSPITAL ALEMÁN,23
5011,17415590BAEcobici,150 - RODRIGO BUENO,16
5012,17661680BAEcobici,146 - Hospital Francés,7
5013,17439135BAEcobici,001 - FACULTAD DE DERECHO,10
5014,17459464BAEcobici,070 - ARAOZ,20
5015,17455431BAEcobici,144 - PUEYRREDÓN,15
5016,17676986BAEcobici,130 - RETIRO II,12
5017,17569873BAEcobici,288 - SECRETARÍA DE DEPORTES,12
5018,17535810BAEcobici,067 - PARQUE SARMIENTO I,12
5019,17462631BAEcobici,147 - Constitución,6
5020,17502496BAEcobici,171 - Pasteur,17
5021,17613481BAEcobici,009 - Parque Las Heras,17
5022,17415276BAEcobici,005 - Plaza Italia,14
5023,17542431BAEcobici,113 - Guatemala,21
5024,17449828BAEcobici,025 - Plaza Guemes,6
5025,17411723BAEcobici,014 - Pacifico,21
5026,17537734BAEcobici,041 - PARQUE PATRICIOS II,15
5027,17563996BAEcobici,125 - F.J.Santamaria de Oro,15
5028,17587368BAEcobici,156 - Plaza Alemania,17
5029,17474496BAEcobici,346 - Plaza Zapiola,23
5030,17533968BAEcobici,050 - Hospital Rivadavia,9
5031,17481313BAEcobici,285 - ESPINOSA,16
5032,17537793BAEcobici,016 - Legislatura,15
5033,17443150BAEcobici,200 - AUSTRIA Y FRENCH,16
5034,17491713BAEcobici,334 - CENTRO DE EXPOSICIONES,5
5035,17509503BAEcobici,395 - Agronomia II,7
5036,17610242BAEcobici,254 - Plaza Rafael Hernandez,13
5037,17500366BAEcobici,035 - INGENIERO BUTTY,13
5038,17654839BAEcobici,006 - Parque Lezama,17
5039,17520933BAEcobici,178 - José Marmol,6
5040,17377938BAEcobici,259 - PLAZA CASTELLI,7
5041,17425520BAEcobici,016 - Legislatura,8
5042,17654765BAEcobici,074 - INSTITUTO LELOIR,16
5043,17588128BAEcobici,391 - Plaza República de Ecuador,18
5044,17661505BAEcobici,130 - RETIRO II,6
5045,17481501BAEcobici,251 - Solar de la Abadía,16
5046,17561849BAEcobici,279 - PLAZA MONTE CASTRO,1
5047,17386244BAEcobici,334 - CENTRO DE EXPOSICIONES,19
5048,17565986BAEcobici,005 - Plaza Italia,22
5049,17585221BAEcobici,159 - Fitz Roy & Gorriti,15
5050,17627821BAEcobici,014 - Pacifico,0
5051,17406809BAEcobici,261 - QUINTEROS LIDORO,14
5052,17618441BAEcobici,313 - De Los Incas,9
5053,17551752BAEcobici,076 - Ayacucho,17
5054,17492885BAEcobici,095 - ESMERALDA,13
5055,17555466BAEcobici,082 - HOSPITAL ITALIANO,22
5056,17609000BAEcobici,255 - BARRANCAS DE BELGRANO,12
5057,17505475BAEcobici,280 - JURAMENTO,20
5058,17621201BAEcobici,005 - Plaza Italia,17
5059,17641365BAEcobici,085 - AGUERO,17
5060,17455660BAEcobici,043 - PLAZA ALBERDI,16
5061,17524218BAEcobici,292 - PLAZA BOLIVIA,12
5062,17411843BAEcobici,219 - Parque Chacabuco II,21
5063,17493107BAEcobici,144 - PUEYRREDÓN,15
5064,17482697BAEcobici,091 - Pasco,17
5065,17538256BAEcobici,152 - JULIETA LANTERI,16
5066,17597332BAEcobici,187 - Jose Maria Moreno,14
5067,17604456BAEcobici,261 - QUINTEROS LIDORO,23
5068,17500893BAEcobici,260 - SAN MIGUEL DE GARICOITS,14
5069,17512258BAEcobici,079 - AZUCENA VILLAFLOR,12
5070,17648058BAEcobici,274 - Gavilán,7
5071,17662256BAEcobici,027 - Montevideo,8
5072,17610734BAEcobici,035 - INGENIERO BUTTY,14
5073,17667870BAEcobici,058 - Ministro Carranza,16
5074,17615724BAEcobici,025 - Plaza Guemes,20
5075,17464816BAEcobici,274 - Gavilán,9
5076,17385233BAEcobici,288 - SECRETARÍA DE DEPORTES,18
5077,17682752BAEcobici,098 - BENITO JUAREZ,19
5078,17457486BAEcobici,024 - ALSINA,18
5079,17631132BAEcobici,396 - PLAZA ALBERTI,17
5080,17441102BAEcobici,261 - QUINTEROS LIDORO,13
5081,17572590BAEcobici,027 - Montevideo,16
5082,17439658BAEcobici,237 - Madero Office,11
5083,17677262BAEcobici,221 - CULPINA,12
5084,17594700BAEcobici,008 - Congreso,10
5085,17480904BAEcobici,168 - Estados Unidos,15
5086,17592373BAEcobici,055 - HABANA,6
5087,17679446BAEcobici,158 - VILLARROEL,15
5088,17450118BAEcobici,264 - Plaza Marcos Sastre,6
5089,17666540BAEcobici,061 - Ministerio de Economia,14
5090,17524698BAEcobici,140 - Las Casas,12
5091,17514284BAEcobici,079 - AZUCENA VILLAFLOR,16
5092,17637579BAEcobici,227 -Club Ciudad de Buenos Aires,12
5093,17595201BAEcobici,129 - Velasco,11
5094,17622908BAEcobici,075 - Plaza Primero de Mayo,0
5095,17614634BAEcobici,159 - Fitz Roy & Gorriti,18
5096,17469772BAEcobici,014 - Pacifico,17
5097,17426526BAEcobici,010 - Madero UCA,10
5098,17515640BAEcobici,131- HOSPITAL DE CLÍNICAS,17
5099,17379792BAEcobici,396 - PLAZA ALBERTI,10
5100,17644173BAEcobici,183 - VIRREY CEVALLOS,19
5101,17417258BAEcobici,028 - Plaza de la Bandera,22
5102,17578033BAEcobici,054 - Acuña de Figueroa,23
5103,17424161BAEcobici,103 - MALBA,7
5104,17634627BAEcobici,186 - MANZANA 66,7
5105,17625037BAEcobici,335 - General Urquiza,15
5106,17434386BAEcobici,059 - Coronel Diaz,21
5107,17407720BAEcobici,164 - FACULTAD DE INGENIERIA,16
5108,17457674BAEcobici,333 - PARQUE DE LA ESTACIÓN,18
5109,17403616BAEcobici,171 - Pasteur,8
5110,17527480BAEcobici,093 - CARLOS CALVO,17
5111,17502486BAEcobici,255 - BARRANCAS DE BELGRANO,17
5112,17509360BAEcobici,281 - Villa Urquiza,7
5113,17474312BAEcobici,178 - José Marmol,23
5114,17382245BAEcobici,001 - FACULTAD DE DERECHO,14
5115,17531948BAEcobici,005 - Plaza Italia,3
5116,17584798BAEcobici,016 - Legislatura,15
5117,17401518BAEcobici,014 - Pacifico,2
5118,17507378BAEcobici,224 - BAIGORRIA,23
5119,17660698BAEcobici,038 - Plaza Libertad,1
5120,17507509BAEcobici,038 - Plaza Libertad,23
5121,17678996BAEcobici,058 - Ministro Carranza,15
5122,17444659BAEcobici,056 - Plaza Palermo Viejo,18
5123,17518571BAEcobici,056 - Plaza Palermo Viejo,21
5124,17476900BAEcobici,130 - RETIRO II,8
5125,17624587BAEcobici,316 - Buenos Aires,14
5126,17658332BAEcobici,147 - Constitución,20
5127,17385253BAEcobici,144 - PUEYRREDÓN,18
5128,17603667BAEcobici,251 - Solar de la Abadía,21
5129,17441876BAEcobici,061 - Ministerio de Economia,14
5130,17566112BAEcobici,121 - YATAY,23
5131,17468700BAEcobici,394 - Av. La Plata,16
5132,17608094BAEcobici,365 - Venancio Flores,10
5133,17658157BAEcobici,243 - PLAZOLETA CELEDONIO FLORES,19
5134,17629174BAEcobici,061 - Ministerio de Economia,11
5135,17687859BAEcobici,147 - Constitución,8
5136,17662214BAEcobici,070 - ARAOZ,7
5137,17428771BAEcobici,116 - HOSPITAL ALEMÁN,14
5138,17398332BAEcobici,003 - ADUANA,19
5139,17396546BAEcobici,272 - Plaza Bruno Giordano,17
5140,17535062BAEcobici,200 - AUSTRIA Y FRENCH,11
5141,17586770BAEcobici,144 - PUEYRREDÓN,17
5142,17467939BAEcobici,058 - Ministro Carranza,15
5143,17652143BAEcobici,274 - Gavilán,13
5144,17400479BAEcobici,146 - Hospital Francés,22
5145,17679381BAEcobici,269 - Plaza De La Misericordia,15
5146,17628465BAEcobici,356 - ESTACIÓN LUGANO,6
5147,17496852BAEcobici,117 - HUMBERTO 1°,7
5148,17519038BAEcobici,244 - UADE,21
5149,17584895BAEcobici,066 - Billinghurst,15
5150,17569601BAEcobici,269 - Plaza De La Misericordia,11
5151,17391058BAEcobici,280 - JURAMENTO,8
5152,17490713BAEcobici,391 - Plaza República de Ecuador,23
5153,17399886BAEcobici,390 - De Los Ombues,21
5154,17410828BAEcobici,152 - JULIETA LANTERI,19
5155,17602532BAEcobici,243 - PLAZOLETA CELEDONIO FLORES,19
5156,17646840BAEcobici,066 - Billinghurst,1
5157,17449434BAEcobici,331 - CALIFORNIA,2
5158,17629875BAEcobici,079 - AZUCENA VILLAFLOR,14
5159,17618247BAEcobici,396 - PLAZA ALBERTI,8
5160,17653097BAEcobici,189 - POSADAS,15
5161,17591291BAEcobici,395 - Agronomia II,23
5162,17660573BAEcobici,251 - Solar de la Abadía,1
5163,17497151BAEcobici,128 - PARQUE DEL BAJO,7
5164,17429546BAEcobici,025 - Plaza Guemes,16
5165,17520015BAEcobici,080 - VALLE,0
5166,17657453BAEcobici,003 - ADUANA,19
5167,17683318BAEcobici,015 - AMENABAR,19
5168,17509361BAEcobici,092 - Salcedo,7
5169,17398131BAEcobici,073 - Ruy Díaz de Guzmán,18
5170,17685870BAEcobici,017 - Plaza Almagro,2
5171,17500457BAEcobici,058 - Ministro Carranza,13
5172,17387094BAEcobici,008 - Congreso,20
5173,17413856BAEcobici,012 - Plaza Vicente Lopez,8
5174,17449991BAEcobici,147 - Constitución,6
5175,17506470BAEcobici,109 - ESTACION PUEYRREDON,21
5176,17648940BAEcobici,130 - RETIRO II,8
5177,17448532BAEcobici,102 - ROSETI,23
5178,17512271BAEcobici,036 - MAIPÚ,12
5179,17532885BAEcobici,256 - PLAZA NORUEGA,7
5180,17474234BAEcobici,152 - JULIETA LANTERI,23
5181,17477868BAEcobici,075 - Plaza Primero de Mayo,9
5182,17393234BAEcobici,350 - Plaza Irlanda,11
5183,17630140BAEcobici,327 - PLAZA RICCHERI,14
5184,17476751BAEcobici,066 - Billinghurst,8
5185,17535760BAEcobici,165 - PLAZA MONSEÑOR MIGUEL DE ANDREA,12
5186,17538765BAEcobici,035 - INGENIERO BUTTY,17
5187,17463748BAEcobici,325 - MEDRANO,8
5188,17523811BAEcobici,164 - FACULTAD DE INGENIERIA,11
5189,17490987BAEcobici,105 - PARQUE SAAVEDRA,0
5190,17451632BAEcobici,111 - MACACHA GUEMES,9
5191,17578248BAEcobici,162 - LARREA Y BARTOLOMÉ MITRE,0
5192,17563247BAEcobici,292 - PLAZA BOLIVIA,11
5193,17449406BAEcobici,024 - ALSINA,2
5194,17449962BAEcobici,295 - SUPERÍ,6
5195,17671693BAEcobici,147 - Constitución,21
5196,17458731BAEcobici,033 - Facultad de Medicina,19
5197,17481755BAEcobici,005 - Plaza Italia,16
5198,17504855BAEcobici,281 - Villa Urquiza,19
5199,17382257BAEcobici,158 - VILLARROEL,14
5200,17592991BAEcobici,257 - Plaza Francisco Ramirez,7
5201,17576003BAEcobici,258 - Plaza J.J. Paso,19
5202,17481716BAEcobici,033 - Facultad de Medicina,16
5203,17608566BAEcobici,017 - Plaza Almagro,11
5204,17603004BAEcobici,122 - COSTA RICA,20
5205,17531083BAEcobici,391 - Plaza República de Ecuador,22
5206,17599616BAEcobici,131- HOSPITAL DE CLÍNICAS,17
5207,17654814BAEcobici,160 - Godoy Cruz y Libertador,17
5208,17674581BAEcobici,147 - Constitución,8
5209,17618504BAEcobici,113 - Guatemala,9
5210,17474246BAEcobici,269 - Plaza De La Misericordia,23
5211,17597134BAEcobici,124 - UGARTECHE,14
5212,17408052BAEcobici,113 - Guatemala,16
5213,17482454BAEcobici,103 - MALBA,17
5214,17523703BAEcobici,062 - PARQUE ONEGA,11
5215,17693787BAEcobici,183 - VIRREY CEVALLOS,17
